"BBL","Address","Zip Code","Year Built","Total Units","Residential Units","Rent Stabilized Units","Latest sale price","Sales (09/01/2022 - 09/30/2022)","Marshal Evictions (10/02/2022 - 10/31/2022)","HPD Complaints (09/01/2022 - 09/30/2022)","HPD Violations (10/02/2022 - 10/31/2022)","DOB Complaints (10/02/2022 - 10/29/2022)","DOB Violations (10/02/2022 - 10/31/2022)","ECB Violations (10/02/2022 - 10/31/2022)","DOB Permit Applications (10/02/2022 - 11/01/2022)","DOB Permit Issuances (10/02/2022 - 11/01/2022)","Litigations against landlords (09/01/2022 - 09/30/2022)","Housing Court Cases (10/02/2022 - 11/01/2022)"
"1018390028","3 West 103rd Street","10025","1910","20","20","8","7380000","0","0","1","4","0","0","0","0","0","0","0"
"1012030055","50 West 90th Street","10024","1920","30","30","5","1399050","0","0","0","0","0","0","0","0","0","0","0"
"1012090028","5 West 95th Street","10025","1891","10","10","1","2400000","0","0","0","0","0","0","0","0","0","0","0"
"1012510071","194 Riverside Drive","10025","1902","41","41","1","0","0","0","0","0","1","0","1","0","0","0","0"
"1018610032","946 Columbus Avenue","10025","1910","18","16","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018380045","60 Manhattan Avenue","10025","1940","20","20","20","0","0","0","0","0","0","0","0","0","0","0","0"
"1018420053","60 West 107th Street","10025","1940","25","25","18","38250000","0","0","0","0","3","0","0","0","0","0","1"
"1012090027","7 West 95th Street","10025","1899","6","6","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011240042","12 West 72nd Street","10023","1927","153","152","7","0","0","0","0","0","1","0","0","0","0","0","0"
"1011470150","148 West 76th Street","10023","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018400060","74 West 105th Street","10025","1920","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1012100041","112 West 80th Street","10024","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012137504","107 West 82nd Street","10024","1880","66","58","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011220059","58 West 70th Street","10023","1892","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011260038","10 West 74th Street","10023","1941","86","86","5","38000000","0","0","0","0","0","0","0","0","0","0","0"
"1011270039","6 West 75th Street","10023","1892","14","14","7","6500000","0","0","0","1","0","0","0","0","0","0","1"
"1012450039","326 West 83rd Street","10024","1898","30","30","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011980054","56 West 85th Street","10024","1887","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012040020","27 West 90th Street","10024","1899","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012460028","305 West 84th Street","10024","1900","8","8","2","4500000","0","0","0","0","0","0","0","0","0","0","0"
"1011210002","75 West 68th Street","10023","1894","12","11","3","60500000","0","0","0","0","0","0","0","0","0","0","0"
"1012140017","139 West 83rd Street","10024","1900","10","10","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430039","118 West 72nd Street","10023","1915","50","48","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280018","25 West 75th Street","10023","1893","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011840101","320 West 75th Street","10023","1896","16","16","2","2900000","0","0","0","0","0","0","0","0","0","0","0"
"1011960019","23 West 82nd Street","10024","1900","30","30","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690006","251 West 97th Street","10025","1900","53","53","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270048","28 West 75th Street","10023","1891","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280019","23 West 75th Street","10023","1893","13","13","3","4900000","0","0","0","0","0","0","0","0","0","0","0"
"1018680040","226 West 97th Street","10025","1920","34","34","11","66000000","0","0","4","7","0","0","0","0","0","0","0"
"1018780033","944 Amsterdam Avenue","10025","1920","16","12","9","0","0","1","0","0","0","0","0","0","0","0","0"
"1018630047","122 West 109th Street","10025","1900","10","10","10","0","0","0","0","4","0","0","0","0","0","0","0"
"1018430029","471 Central Park West","10025","1941","37","37","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1018440033","482 Central Park West","10025","1900","68","67","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018910031","314 West 105th Street","10025","1900","15","15","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011210005","67 West 68th Street","10023","1894","11","11","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018720157","238 West 101st Street","10025","1893","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011210043","24 West 69th Street","10023","1922","19","19","2","0","0","0","0","0","1","0","0","0","0","0","0"
"1018800001","2800 Broadway","10025","1910","112","108","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012390028","203 West 91st Street","10024","1900","22","21","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011430037","116 West 72nd Street","10023","1918","92","90","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470050","146 West 76th Street","10023","1893","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011200160","70 West 68th Street","10023","1887","14","13","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110019","139 West 80th Street","10024","1893","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110028","103 West 80th Street","10024","1891","18","18","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160060","168 West 86th Street","10024","1923","51","46","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110022","131 West 80th Street","10024","1893","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011240013","41 West 71st Street","10023","1966","29","29","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1011250059","40 West 73rd Street","10023","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012390010","2461 Broadway","10025","1910","23","20","1","4020821","0","0","0","0","0","0","0","0","0","0","0"
"1011470015","137 West 75th Street","10023","1891","10","10","4","2895000","0","0","0","0","0","0","0","0","0","0","0"
"1012030109","59 Columbus Avenue","10024","1895","7","7","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270044","18 West 75th Street","10023","1890","1","1","2","12250000","0","0","0","0","0","0","0","0","0","0","0"
"1011280012","39 West 75th Street","10023","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011630052","240 West 72nd Street","10023","1887","10","7","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000052","44 West 87th Street","10024","1892","8","7","7","2","0","0","0","0","0","0","0","0","0","0","0"
"1018930039","309 West 109th Street","10025","1921","60","60","39","0","0","0","0","0","0","0","0","0","0","0","0"
"1012000051","40 West 87th Street","10024","1892","10","10","1","9145000","0","0","0","0","0","0","0","0","0","0","0"
"1012490022","317 West 87th Street","10024","1927","47","47","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011710133","140 Riverside Boulevard","10069","2002","359","354","354","265650000","0","1","0","0","0","0","0","0","0","0","0"
"1011820048","340 West 71st Street","10023","1894","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018390027","5 West 103rd Street","10025","1925","10","10","2","7380000","0","0","0","0","0","0","0","0","0","0","0"
"1011960051","42 West 83rd Street","10024","1886","15","15","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018337503","392 Central Park West","10025","1960","413","413","47","0","0","0","0","0","0","0","0","0","0","0","0"
"1018410008","59 West 105th Street","10025","1900","15","15","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018390041","12 West 104th Street","10025","1920","15","15","1","8100000","0","0","0","0","0","0","0","0","0","0","0"
"1018870015","739 West End Avenue","10025","1900","11","9","4","7550000","0","0","0","0","0","0","0","0","0","0","0"
"1018680001","740 West End Avenue","10025","1915","107","107","58","50750000","0","0","0","2","0","0","0","0","0","0","1"
"1018920013","945 West End Avenue","10025","1905","47","47","47","0","0","0","0","2","0","0","0","0","0","0","0"
"1018440027","3 West 108th Street","10025","1905","24","24","9","10500000","0","0","4","4","1","0","0","0","0","0","0"
"1018870016","741 West End Avenue","10025","1927","37","37","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130060","166 West 83rd Street","10024","1900","19","19","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1018780030","938 Amsterdam Avenue","10025","1925","14","13","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690137","204 West 98th Street","10025","1925","20","20","20","6000000","0","0","0","0","0","0","0","0","0","0","0"
"1012100004","407 Amsterdam Avenue","10024","1887","9","8","5","5275000","0","0","0","0","0","0","0","0","0","0","0"
"1018700037","206 West 99th Street","10025","1925","26","26","25","0","0","0","0","0","1","0","0","0","0","0","0"
"1011620010","255 West 70th Street","10023","1886","8","8","2","1875000","0","0","0","0","0","0","0","0","0","0","0"
"1012320061","512 West End Avenue","10024","1924","46","46","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018890026","314 West 101st Street","10025","1901","10","10","3","2940000","0","0","0","0","0","0","0","0","0","0","0"
"1018590037","106 West 105th Street","10025","1920","20","18","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018630045","118 West 109th Street","10025","1900","15","15","4","7387710","0","0","0","0","0","0","0","0","0","0","0"
"1018890076","294 Riverside Drive","10025","1901","19","19","10","1720000","0","0","0","0","0","0","0","0","0","0","0"
"1011540156","247 West 63rd Street","10023","1907","47","47","14","0","0","0","0","0","0","0","0","0","0","0","0"
"1018610024","115 West 106th Street","10025","1910","15","15","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850070","347 West End Avenue","10024","1891","1","1","1","13000000","0","0","0","0","0","0","0","0","0","0","0"
"1018400055","54 West 105th Street","10025","1920","12","12","33","0","0","0","0","0","0","0","0","0","0","0","0"
"1018810001","2820 Broadway","10025","1925","14","12","5","0","0","0","0","0","1","0","0","0","0","0","0"
"1012250017","137 West 94th Street","10025","1910","6","6","6","0","0","0","1","0","0","0","0","0","0","0","0"
"1011270009","49 West 74th Street","10023","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750053","2709 Broadway","10025","1910","35","30","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1018800029","976 Amsterdam Avenue","10025","1915","49","43","20","0","0","0","0","0","0","0","1","0","0","0","0"
"1012310029","480 Amsterdam Avenue","10024","1895","14","12","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011210058","64 West 69th Street","10023","1893","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018770032","926 Amsterdam Avenue","10025","1925","11","9","5","5800000","0","0","0","0","0","0","0","0","0","0","0"
"1012090006","65 West 95th Street","10025","1928","71","71","3","0","0","0","1","0","0","0","0","0","0","0","0"
"1011470028","105 West 75th Street","10023","1890","9","9","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1018790029","960 Amsterdam Avenue","10025","1925","23","20","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1018870045","311 West 97th Street","10025","1901","22","22","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011690040","216 West 78th Street","10024","1920","25","25","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1011200038","12 West 68th Street","10023","1900","15","15","2","10625000","0","0","0","0","0","0","0","0","0","0","0"
"1012280029","420 Amsterdam Avenue","10024","1891","9","8","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012300030","462 Amsterdam Avenue","10024","1894","14","13","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1012450088","324 West 84th Street","10024","1914","48","48","16","0","0","0","1","0","3","0","0","0","0","0","1"
"1012510017","305 West 90th Street","10024","1899","6","6","3","2750000","0","0","0","0","0","0","0","0","0","0","0"
"1011990011","57 West 85th Street","10024","1887","16","16","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1011690042","226 West 78th Street","10024","1925","42","42","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1011260002","65 West 73rd Street","10023","1885","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270025","213 West 79th Street","10024","1897","9","8","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018610064","949 Amsterdam Avenue","10025","1925","13","12","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1018430058","68 West 108th Street","10025","1923","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1011267503","26 West 74th Street","10023","1904","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018430060","72 West 108th Street","10025","1929","15","15","7","3690000","0","0","0","0","0","0","0","0","0","0","0"
"1012160143","126 West 86th Street","10024","1900","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012270123","217 West 79th Street","10024","1896","9","8","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750026","205 West 103rd Street","10025","1920","36","36","2","0","0","0","0","0","0","0","0","0","0","0","1"
"1018750001","884 West End Avenue","10025","1920","66","66","41","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750010","2701 Broadway","10025","1910","60","56","29","0","0","0","0","0","0","0","0","0","0","0","0"
"1018810015","233 West 109th Street","10025","1900","25","25","6","10829940","0","0","1","0","0","0","0","0","0","0","0"
"1011630024","217 West 71st Street","10023","1891","9","9","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018770036","934 Amsterdam Avenue","10025","1920","16","13","8","6850000","0","0","1","10","0","0","0","0","0","0","0"
"1018770039","206 West 106th Street","10025","1910","59","59","36","0","0","0","0","0","0","0","0","0","0","0","0"
"1018877501","306 West 97th Street","10025","1920","61","61","20","0","0","0","0","0","0","0","0","0","0","0","0"
"1012420036","718 Amsterdam Avenue","10025","1920","20","18","9","0","0","0","0","0","0","0","0","0","0","0","0"
"1012530088","324 West 96th Street","10025","1900","24","24","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1018937501","301 West 108th Street","10025","1920","146","137","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1012160047","134 West 86th Street","10024","1900","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012390033","648 Amsterdam Avenue","10025","1920","10","9","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018590029","105 West 104th Street","10025","1900","10","10","10","1858987","0","0","0","0","0","0","0","0","0","0","0"
"1012430042","2552 Broadway","10025","1921","52","49","47","0","0","0","0","0","0","0","0","0","0","0","0"
"1011440044","128 West 73rd Street","10023","1884","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018440155","58 West 109th Street","10025","2000","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018740024","209 West 102nd Street","10025","1925","22","22","6","5375000","0","0","0","0","0","0","0","0","0","0","0"
"1018740025","207 West 102nd Street","10025","1925","22","22","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1018730031","850 Amsterdam Avenue","10025","1931","124","119","41","0","0","0","2","3","0","0","0","0","0","0","0"
"1018730034","852 Amsterdam Avenue","10025","1920","9","8","1","6950000","0","0","0","0","1","0","0","0","0","0","0"
"1018870048","305 West 97th Street","10025","1901","108","108","97","0","0","0","1","0","0","0","0","0","1","0","0"
"1018420055","64 West 107th Street","10025","1940","25","25","21","38250000","0","0","0","0","0","0","0","0","0","0","0"
"1012160008","157 West 85th Street","10024","1891","10","10","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270051","34 West 75th Street","10023","1890","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270052","38 West 75th Street","10023","1890","10","10","2","7300000","0","0","0","0","0","0","0","0","0","0","0"
"1012390035","652 Amsterdam Avenue","10025","1920","10","9","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011270050","32 West 75th Street","10023","1890","8","8","3","9750000","0","0","0","0","0","0","0","0","0","0","0"
"1012390056","288 West 92nd Street","10025","1899","30","30","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011290047","22 West 77th Street","10024","1921","42","42","16","0","0","0","0","0","0","0","0","0","0","0","0"
"1018610060","172 West 107th Street","10025","1910","15","15","11","5787052","0","0","0","0","0","0","0","0","0","0","0"
"1011830053","342 West 72nd Street","10023","1904","149","147","36","0","0","0","0","0","1","0","0","0","0","0","0"
"1011450137","110 West 74th Street","10023","1887","10","9","1","0","0","0","1","0","0","0","0","0","0","0","0"
"1018610034","950 Columbus Avenue","10025","1910","16","14","12","5100000","0","0","0","0","0","0","0","0","0","0","0"
"1011840073","305 West 74th Street","10023","1894","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011850094","338 West 77th Street","10024","1887","10","10","3","2100000","0","0","0","0","0","0","0","0","0","0","0"
"1012100025","121 West 79th Street","10024","1892","14","14","1","5250000","0","0","0","0","0","0","0","0","0","0","0"
"1012010042","22 West 88th Street","10024","1897","5","5","2","3125000","0","0","0","0","0","0","0","0","0","0","0"
"1018420005","67 West 106th Street","10025","1925","30","30","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012140005","173 West 83rd Street","10024","1885","20","20","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1012330027","205 West 85th Street","10024","1900","70","70","70","8000000","0","0","0","0","0","0","0","0","0","0","0"
"1011707502","2211 Broadway","10024","1908","161","154","48","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460061","166 West 75th Street","10023","1922","181","180","67","37750000","0","0","1","0","0","0","0","0","0","0","0"
"1018410054","54 West 106th Street","10025","1900","20","20","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011830027","309 West 71st Street","10023","1896","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290035","452 Amsterdam Avenue","10024","1891","10","8","1","12375000","0","0","0","0","0","0","0","0","0","0","0"
"1011700037","206 West 79th Street","10024","1894","9","7","1","483985","0","0","0","0","0","0","0","0","0","0","0"
"1011240062","58 West 72nd Street","10023","1889","29","25","3","0","0","0","0","3","0","0","0","0","0","0","0"
"1018630056","140 West 109th Street","10025","1910","10","10","4","10910460","0","0","0","0","0","0","0","0","0","0","0"
"1018770022","225 West 105th Street","10025","1925","53","53","23","0","0","0","0","0","0","0","0","0","0","0","0"
"1018390125","9 West 103rd Street","10025","1915","8","8","3","2870000","0","0","0","0","0","0","0","0","0","0","0"
"1018430062","973 Columbus Avenue","10025","1910","22","20","7","7165500","0","0","0","0","0","0","0","0","0","0","0"
"1012237502","124 West 93rd Street","10025","1925","53","53","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011657503","2101 Broadway Atrium","10023","1904","387","385","56","0","0","0","0","0","0","0","0","0","0","0","0"
"1011460011","145 West 74th Street","10023","1893","10","10","3","5100000","0","0","0","0","0","0","0","0","0","0","0"
"1011380001","141 Amsterdam Avenue","10023","1962","385","378","27","0","0","0","0","0","0","0","0","0","0","0","0"
"1011410026","117 West 69th Street","10023","1891","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018600033","928 Columbus Avenue","10025","1930","9","8","6","2830729","0","0","0","0","0","0","0","0","0","0","0"
"1011680029","340 Amsterdam Avenue","10024","1900","39","38","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480055","156 West 77th Street","10024","1891","10","10","2","4130000","0","0","0","0","0","0","0","0","0","0","0"
"1018600034","930 Columbus Avenue","10025","1930","12","10","17","0","0","0","0","0","0","0","0","0","0","0","0"
"1011167501","20 West 64th Street","10023","1970","656","655","97","0","0","0","0","0","0","0","0","0","0","0","1"
"1018370029","415 Central Park West","10025","1926","93","92","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690104","259 West 97th Street","10025","1891","8","8","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018750042","220 West 104th Street","10025","1926","16","15","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018730062","856 West End Avenue","10025","1893","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018890032","330 West 101st Street","10025","1901","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012260015","143 West 95th Street","10025","1889","7","6","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1018590022","121 West 104th Street","10025","1950","16","16","5","3300000","0","0","0","0","0","0","0","0","0","0","0"
"1011850024","331 West End Avenue","10023","1888","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480011","155 West 76th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480059","166 West 77th Street","10024","1893","12","12","15","0","0","0","0","0","0","0","0","0","0","0","0"
"1011630051","238 West 72nd Street","10023","1887","9","8","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011480010","159 West 76th Street","10023","1891","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012260029","720 Columbus Avenue","10025","1986","171","163","7","0","0","0","0","0","0","0","0","0","0","0","1"
"1011640002","269 West 72nd Street","10023","1924","60","58","2","0","0","0","0","2","0","0","0","0","0","0","0"
"1018620003","965 Amsterdam Avenue","10025","1900","30","28","10","9998638","0","0","0","0","0","0","0","0","0","0","0"
"1011470053","154 West 76th Street","10023","1889","10","10","2","6550000","0","0","0","0","0","0","0","0","0","0","0"
"1011640001","271 West 72nd Street","10023","1897","16","15","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011627501","240 West End Avenue","10023","1924","53","51","29","0","0","0","0","0","0","0","0","0","0","0","0"
"1012030041","12 West 90th Street","10024","1893","5","5","2","3510000","0","0","0","0","0","0","0","0","0","0","0"
"1012020043","28 West 89th Street","10024","1894","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011587501","160 West End Avenue","10023","1963","514","508","24","0","0","0","0","0","0","0","0","0","0","0","0"
"1011637503","200 West 72nd Street","10023","2008","199","196","196","0","0","0","0","0","0","0","0","0","0","0","0"
"1012030042","14 West 90th Street","10024","1893","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012110041","116 West 81st Street","10024","1887","6","6","5","3200000","0","0","0","0","0","0","0","0","0","0","0"
"1012440029","75 Riverside Drive","10024","1899","10","10","2","2850000","0","0","0","0","0","0","0","0","0","0","0"
"1012107503","163 West 79th Street","10024","1894","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012327501","255 West 84th Street","10024","1915","77","76","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690059","254 West 98th Street","10025","1899","35","35","4","0","0","0","0","0","0","0","0","0","0","0","0"
"1018880015","781 West End Avenue","10025","1927","80","80","29","0","0","0","0","0","0","0","0","0","0","0","0"
"1018420007","61 West 106th Street","10025","1908","24","24","13","0","0","0","0","0","0","0","0","0","0","0","0"
"1018420021","21 West 106th Street","10025","1920","20","20","8","9400000","0","0","0","0","0","0","0","0","0","0","0"
"1018790021","211 West 107th Street","10025","1920","11","11","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1011140061","44 West 62nd Street","10023","1974","138","136","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1018690034","770 Amsterdam Avenue","10025","1920","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280040","10 West 76th Street","10023","1900","18","18","1","0","0","0","0","0","0","0","0","0","0","0","1"
"1011157503","30 West 63rd Street","10023","1979","473","464","28","0","0","0","0","0","0","0","0","0","0","0","0"
"1018760032","906 Amsterdam Avenue","10025","1926","18","16","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011470021","121 West 75th Street","10023","1891","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018707502","2600 Broadway","10025","1911","107","96","10","0","0","0","0","0","0","0","0","0","0","0","0"
"1018910047","313 West 105th Street","10025","1901","15","15","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1012237503","100 West 93rd Street","10025","1973","282","279","112","0","0","0","0","0","0","0","0","0","0","0","0"
"1011210063","74 West 69th Street","10023","1893","12","10","2","60500000","0","0","0","1","0","0","0","0","0","0","0"
"1011280013","37 West 75th Street","10023","1891","12","12","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1018897501","825 West End Avenue","10025","1928","107","106","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280017","27 West 75th Street","10023","1893","12","12","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012490119","327 West 87th Street","10024","1892","8","8","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011660061","310 West End Avenue","10023","1925","66","66","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1018420057","66 West 107th Street","10025","1940","25","25","19","38250000","0","0","3","4","0","0","0","0","0","0","0"
"1012510018","621 West End Avenue","10024","1899","10","10","4","2750000","0","0","0","0","0","0","0","0","0","0","0"
"1012000064","72 West 87th Street","10024","1889","10","8","1","0","0","0","1","0","0","0","0","0","0","0","0"
"1011280008","49 West 75th Street","10023","1892","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018627501","171 West 107th Street","10025","1920","26","25","25","0","0","0","2","0","0","0","0","0","0","0","0"
"1018387502","425 Central Park West","10025","1941","61","61","22","0","0","0","0","0","0","0","0","0","0","0","0"
"1012510166","308 West 92nd Street","10025","1902","10","10","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1018697502","780 West End Avenue","10025","1914","61","60","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018747501","2681 Broadway","10025","1927","348","346","33","0","0","0","0","0","0","0","0","0","0","0","0"
"1011990043","16 West 86th Street","10024","1910","10","10","1","12000000","0","0","0","0","0","0","0","0","0","0","0"
"1011980147","40 West 85th Street","10024","1887","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1018817502","520 Cathedral Parkway","10025","1911","36","36","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012370005","267 West 89th Street","10024","1911","34","34","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1011630043","216 West 72nd Street","10023","1888","17","14","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1011280026","5 West 75th Street","10023","1894","10","10","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1012260010","157 West 95th Street","10025","1900","7","7","3","1235000","0","0","0","0","0","0","0","0","0","0","0"
"1012030039","8 West 90th Street","10024","1889","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1011960001","461 Columbus Avenue","10024","1886","15","12","2","0","0","0","0","0","0","0","0","0","0","0","1"
"1011960009","41 West 82nd Street","10024","1916","38","38","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1012130107","151 West 82nd Street","10024","1886","16","16","1","0","0","0","1","0","0","0","0","0","0","0","0"
"1012350040","208 West 88th Street","10024","1905","17","17","7","23000000","0","0","0","0","0","0","0","0","0","0","0"
"1018440009","63 West 108th Street","10025","1900","20","20","20","13250000","0","0","0","0","0","0","0","0","0","0","0"
"1012330160","280 West 86th Street","10024","1888","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290034","450 Amsterdam Avenue","10024","1891","10","8","2","12375000","0","0","0","0","0","0","0","0","0","0","0"
"1018740022","2680 Broadway","10025","1910","27","24","12","0","0","0","0","0","0","0","0","0","0","0","0"
"1012030021","31 West 89th Street","10024","1895","10","10","5","13300000","0","0","0","0","0","0","0","0","0","0","0"
"1018380037","4 West 103rd Street","10025","1910","20","20","8","0","0","0","0","0","0","0","0","0","0","0","0"
"1011240059","50 West 72nd Street","10023","1927","213","210","71","0","0","0","0","0","0","0","0","0","0","0","0"
"1012290042","214 West 82nd Street","10024","1900","20","20","11","0","0","0","0","0","0","0","0","0","0","0","0"
"1018780037","210 West 107th Street","10025","1925","53","53","26","26500000","0","0","4","9","0","0","0","0","0","0","0"
"1012140063","491 Amsterdam Avenue","10024","1891","18","17","16","0","0","0","0","0","0","0","0","0","0","0","0"
"1012470015","343 West 85th Street","10024","1899","47","47","27","0","0","0","0","0","0","0","0","0","0","0","0"
"1011170039","10 West 65th Street","10023","1939","86","86","24","79000000","0","0","0","0","1","0","0","0","0","0","0"
"1011630046","224 West 72nd Street","10023","1887","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0"
